doc_ID,date,sentence_id,context,detect_evidence_response,type_of_evidence_response,source_of_evidence_response,evidence_frame_response,associated_emotion_response,detect_source_response,journalist_question_response,country_source,country_source_response
202201181q,2022-01-18,334,"C'est pas parce qu'il est plus dur, mais il n'est pas inoffensif et pour des gens, il peut être dramatique. On a encore des personnes qui meurent aux soins intensifs qui sont jeunes, d'autres âgés. C'est important. Il faut suivre les consignes, se faire vacciner et réduire les contacts. Bossé (Olivier) : Est-ce que sur les 289 personnes aux soins intensifs, on a une idée de la proportion de Delta au omicron maintenant?   M. Boileau (Luc) : Actuellement, on estime qu'autour de 30 % des personnes hospitalisées ne sont pas vaccinées et autour de la moitié, autour de 45 % à 50 % de ceux qui sont aux soins intensifs ne sont pas vaccinés.",oui," The scientific evidence mentioned in this COVID-19 press conference comes from the field of natural sciences, specifically medicine. This is because the information provided is about hospitalizations, intensive care unit admissions, and the impact of vaccination on these outcomes, which all fall under the domain of medical and healthcare research.", La source mentionnée dans cet extrait de conférence de presse est l'expert en santé publique Luc Boileau. Il fournit des données sur la proportion de personnes non vaccinées parmi celles qui sont hospitalisées et se trouvent aux soins intensifs pendant la pandémie de COVID-19.,," Neutre. Cette extrait ne véhicule aucune émotion explicite. Il s'agit d'une conversation factuelle sur la situation actuelle des hospitalisations et des soins intensifs liées à la COVID-19, ainsi que de l'estimation de la proportion de personnes non vaccinées dans ces groupes.",non,oui,," NA, the source of this extract is not explicitly identified as being from a foreign country or Canada. Therefore, it is not possible to definitively answer 'Oui' or 'Non' to your question."
202201181q,2022-01-18,335,"On a encore des personnes qui meurent aux soins intensifs qui sont jeunes, d'autres âgés. C'est important. Il faut suivre les consignes, se faire vacciner et réduire les contacts. Bossé (Olivier) : Est-ce que sur les 289 personnes aux soins intensifs, on a une idée de la proportion de Delta au omicron maintenant?   M. Boileau (Luc) : Actuellement, on estime qu'autour de 30 % des personnes hospitalisées ne sont pas vaccinées et autour de la moitié, autour de 45 % à 50 % de ceux qui sont aux soins intensifs ne sont pas vaccinés. De sorte que le risque pour une personne qui n'est pas vaccinée lorsqu'elle contracte l'infection d'aller vers l'hospitalisation est à peu près 7 fois 10, 7-10 fois plus élevé et pour aller aux soins intensifs, c'est 15 fois plus élevé.",oui," The scientific evidence mentioned in this COVID-19 press conference transcript comes from the field of medical sciences, which is a part of the natural sciences. This is evident through the data presented about hospitalizations and intensive care unit admissions, as well as the comparison of infection risks between vaccinated and unvaccinated individuals.", NA. Aucune source spécifique n'a été mentionnée dans cet extrait de conférence de presse concernant la pandémie de COVID-19.,," Neutre

Dans cet extrait, il n'y a pas d'association directe entre la mention de preuves ou sources scientifiques et des émotions positives ou négatives. Le locuteur, M. Boileau, fournit des informations factuelles sur le pourcentage de personnes non vaccinées aux soins intensifs et le risque plus élevé d'hospitalisation et d'admission aux soins intensifs pour les personnes non vaccinées. Ces données sont présentées de manière neutre, sans intention explicite de susciter des émotions positives ou négatives.",non,oui,," NA

The source of this extract does not provide any information about the country of origin or the source of the scientific data being referenced. Therefore, it is not possible to determine if the source is from a country outside of Canada or not."
202201181q,2022-01-18,336,"C'est important. Il faut suivre les consignes, se faire vacciner et réduire les contacts. Bossé (Olivier) : Est-ce que sur les 289 personnes aux soins intensifs, on a une idée de la proportion de Delta au omicron maintenant?   M. Boileau (Luc) : Actuellement, on estime qu'autour de 30 % des personnes hospitalisées ne sont pas vaccinées et autour de la moitié, autour de 45 % à 50 % de ceux qui sont aux soins intensifs ne sont pas vaccinés. De sorte que le risque pour une personne qui n'est pas vaccinée lorsqu'elle contracte l'infection d'aller vers l'hospitalisation est à peu près 7 fois 10, 7-10 fois plus élevé et pour aller aux soins intensifs, c'est 15 fois plus élevé. Et pour en mourir, c'est encore plus que ça.",non,,,,,non,oui,,
202201181q,2022-01-18,337,"Il faut suivre les consignes, se faire vacciner et réduire les contacts. Bossé (Olivier) : Est-ce que sur les 289 personnes aux soins intensifs, on a une idée de la proportion de Delta au omicron maintenant?   M. Boileau (Luc) : Actuellement, on estime qu'autour de 30 % des personnes hospitalisées ne sont pas vaccinées et autour de la moitié, autour de 45 % à 50 % de ceux qui sont aux soins intensifs ne sont pas vaccinés. De sorte que le risque pour une personne qui n'est pas vaccinée lorsqu'elle contracte l'infection d'aller vers l'hospitalisation est à peu près 7 fois 10, 7-10 fois plus élevé et pour aller aux soins intensifs, c'est 15 fois plus élevé. Et pour en mourir, c'est encore plus que ça. Alors c'est sérieux et il faut prendre ça avec beaucoup d'attention.",non,,,,,non,oui,,
202201181q,2022-01-18,338,"Bossé (Olivier) : Est-ce que sur les 289 personnes aux soins intensifs, on a une idée de la proportion de Delta au omicron maintenant?   M. Boileau (Luc) : Actuellement, on estime qu'autour de 30 % des personnes hospitalisées ne sont pas vaccinées et autour de la moitié, autour de 45 % à 50 % de ceux qui sont aux soins intensifs ne sont pas vaccinés. De sorte que le risque pour une personne qui n'est pas vaccinée lorsqu'elle contracte l'infection d'aller vers l'hospitalisation est à peu près 7 fois 10, 7-10 fois plus élevé et pour aller aux soins intensifs, c'est 15 fois plus élevé. Et pour en mourir, c'est encore plus que ça. Alors c'est sérieux et il faut prendre ça avec beaucoup d'attention. Bossé (Olivier) :",non,,,,,non,oui,,
202201181q,2022-01-18,339,"De sorte que le risque pour une personne qui n'est pas vaccinée lorsqu'elle contracte l'infection d'aller vers l'hospitalisation est à peu près 7 fois 10, 7-10 fois plus élevé et pour aller aux soins intensifs, c'est 15 fois plus élevé. Et pour en mourir, c'est encore plus que ça. Alors c'est sérieux et il faut prendre ça avec beaucoup d'attention. Bossé (Olivier) : Monsieur Dubé, est-ce que la pandémie aura eu peut-être quand même le mérite de remettre en question pour de vrai l'organisation des soins de santé au Québec?",oui," The scientific evidence mentioned in this excerpt of the press conference comes from the field of natural sciences, more precisely from medicine. This is because the information given pertains to the medical risks and consequences of not getting vaccinated against COVID-19, including hospitalization, intensive care, and death rates."," NA. Aucune source spécifique n'a été mentionnée dans cet extrait de conférence de presse concernant les risques accrus d'hospitalisation, de soins intensifs et de décès chez les personnes non vaccinées atteintes de la COVID-19.",," Negatif

Dans cet extrait, il est mentionné que le risque d'hospitalisation, de soins intensifs et de décès est significativement plus élevé pour les personnes non vaccinées contre l'infection. Ces informations sont présentées de manière factuelle et objective, sans aucune tentative d'émotion positive ou négative. Cependant, le fait que ces risques soient associés à des conséquences graves telles que l'hospitalisation, les soins intensifs et la mort évoque des émotions négatives telles que la peur, la préoccupation ou l'anxiété. Par conséquent, je classerais cette mention comme négative.",non,oui,," NA

The source of the information in the extract is not explicitly identified, so it cannot be determined for certain whether it comes from a country outside of Canada. Therefore, I recommend indicating 'NA' as the answer to this question."
202201181q,2022-01-18,340,"Et pour en mourir, c'est encore plus que ça. Alors c'est sérieux et il faut prendre ça avec beaucoup d'attention. Bossé (Olivier) : Monsieur Dubé, est-ce que la pandémie aura eu peut-être quand même le mérite de remettre en question pour de vrai l'organisation des soins de santé au Québec? M. Dubé : La réponse est oui.",non,,,,,non,oui,,
202201181q,2022-01-18,341,"Alors c'est sérieux et il faut prendre ça avec beaucoup d'attention. Bossé (Olivier) : Monsieur Dubé, est-ce que la pandémie aura eu peut-être quand même le mérite de remettre en question pour de vrai l'organisation des soins de santé au Québec? M. Dubé : La réponse est oui. Moi je pense qu'on a une opportunité avec ce qu'on a vécu dans les deux dernières années de regarder les choses différemment.",non,,,,,non,oui,,
202201181q,2022-01-18,342,"Bossé (Olivier) : Monsieur Dubé, est-ce que la pandémie aura eu peut-être quand même le mérite de remettre en question pour de vrai l'organisation des soins de santé au Québec? M. Dubé : La réponse est oui. Moi je pense qu'on a une opportunité avec ce qu'on a vécu dans les deux dernières années de regarder les choses différemment. J'ai souvent pensé avec mes collègues qui nous appuient dans ça, le réseau, les Québécois ont vu avec la vaccination qu'on pouvait faire les choses très différemment.",non,,,,,non,oui,,
202201181q,2022-01-18,343,"Monsieur Dubé, est-ce que la pandémie aura eu peut-être quand même le mérite de remettre en question pour de vrai l'organisation des soins de santé au Québec? M. Dubé : La réponse est oui. Moi je pense qu'on a une opportunité avec ce qu'on a vécu dans les deux dernières années de regarder les choses différemment. J'ai souvent pensé avec mes collègues qui nous appuient dans ça, le réseau, les Québécois ont vu avec la vaccination qu'on pouvait faire les choses très différemment. En terme de services à la clientèle, d'expériences clients, de réactions, de prise de rendez-vous, tout ce qu'on a appris de mettre nos systèmes de gestion, nos tableaux de bord, nos systèmes d'information pour avoir l'information à l'écran.",non,,,,,non,oui,,
202201181q,2022-01-18,344,"M. Dubé : La réponse est oui. Moi je pense qu'on a une opportunité avec ce qu'on a vécu dans les deux dernières années de regarder les choses différemment. J'ai souvent pensé avec mes collègues qui nous appuient dans ça, le réseau, les Québécois ont vu avec la vaccination qu'on pouvait faire les choses très différemment. En terme de services à la clientèle, d'expériences clients, de réactions, de prise de rendez-vous, tout ce qu'on a appris de mettre nos systèmes de gestion, nos tableaux de bord, nos systèmes d'information pour avoir l'information à l'écran. directement la transparence de l'information tout ce qu'on a vécu avec la pandémie oui d'un côté on peut regarder le négatif on le vit en ce moment c'est que ça a attaqué notre réseau et notre personnel.",non,,,,,non,non,,
202201181q,2022-01-18,345,"Moi je pense qu'on a une opportunité avec ce qu'on a vécu dans les deux dernières années de regarder les choses différemment. J'ai souvent pensé avec mes collègues qui nous appuient dans ça, le réseau, les Québécois ont vu avec la vaccination qu'on pouvait faire les choses très différemment. En terme de services à la clientèle, d'expériences clients, de réactions, de prise de rendez-vous, tout ce qu'on a appris de mettre nos systèmes de gestion, nos tableaux de bord, nos systèmes d'information pour avoir l'information à l'écran. directement la transparence de l'information tout ce qu'on a vécu avec la pandémie oui d'un côté on peut regarder le négatif on le vit en ce moment c'est que ça a attaqué notre réseau et notre personnel. Ça on en est tous conscient.",non,,,,,non,non,,
202201181q,2022-01-18,346,"J'ai souvent pensé avec mes collègues qui nous appuient dans ça, le réseau, les Québécois ont vu avec la vaccination qu'on pouvait faire les choses très différemment. En terme de services à la clientèle, d'expériences clients, de réactions, de prise de rendez-vous, tout ce qu'on a appris de mettre nos systèmes de gestion, nos tableaux de bord, nos systèmes d'information pour avoir l'information à l'écran. directement la transparence de l'information tout ce qu'on a vécu avec la pandémie oui d'un côté on peut regarder le négatif on le vit en ce moment c'est que ça a attaqué notre réseau et notre personnel. Ça on en est tous conscient. Mais est-ce qu'on peut regarder l'avenir en se disant est-ce qu'on peut mettre en place un réseau de la santé qui va être capable de passer à travers les prochaines pandémies?",non,,,,,non,non,,
202201181q,2022-01-18,347,"En terme de services à la clientèle, d'expériences clients, de réactions, de prise de rendez-vous, tout ce qu'on a appris de mettre nos systèmes de gestion, nos tableaux de bord, nos systèmes d'information pour avoir l'information à l'écran. directement la transparence de l'information tout ce qu'on a vécu avec la pandémie oui d'un côté on peut regarder le négatif on le vit en ce moment c'est que ça a attaqué notre réseau et notre personnel. Ça on en est tous conscient. Mais est-ce qu'on peut regarder l'avenir en se disant est-ce qu'on peut mettre en place un réseau de la santé qui va être capable de passer à travers les prochaines pandémies? Je pense qu'on va avoir beaucoup appris et moi je le vois positivement une fois qu'on se sera sorti de ça encore une fois je le redis tous ensemble.",non,,,,,non,non,,
202201181q,2022-01-18,348,directement la transparence de l'information tout ce qu'on a vécu avec la pandémie oui d'un côté on peut regarder le négatif on le vit en ce moment c'est que ça a attaqué notre réseau et notre personnel. Ça on en est tous conscient. Mais est-ce qu'on peut regarder l'avenir en se disant est-ce qu'on peut mettre en place un réseau de la santé qui va être capable de passer à travers les prochaines pandémies? Je pense qu'on va avoir beaucoup appris et moi je le vois positivement une fois qu'on se sera sorti de ça encore une fois je le redis tous ensemble. Je pense qu'il y a une opportunité incroyable.,non,,,,,non,oui,,
202201181q,2022-01-18,349,"Ça on en est tous conscient. Mais est-ce qu'on peut regarder l'avenir en se disant est-ce qu'on peut mettre en place un réseau de la santé qui va être capable de passer à travers les prochaines pandémies? Je pense qu'on va avoir beaucoup appris et moi je le vois positivement une fois qu'on se sera sorti de ça encore une fois je le redis tous ensemble. Je pense qu'il y a une opportunité incroyable. D'ailleurs c'est souvent ça dans les crises, les crises permettent aux organisations de se repenser, de se renouveler.",non,,,,,non,oui,,
202201181q,2022-01-18,350,"Mais est-ce qu'on peut regarder l'avenir en se disant est-ce qu'on peut mettre en place un réseau de la santé qui va être capable de passer à travers les prochaines pandémies? Je pense qu'on va avoir beaucoup appris et moi je le vois positivement une fois qu'on se sera sorti de ça encore une fois je le redis tous ensemble. Je pense qu'il y a une opportunité incroyable. D'ailleurs c'est souvent ça dans les crises, les crises permettent aux organisations de se repenser, de se renouveler. Je pense que tout le monde sait qu'on ne peut pas continuer à vivre avec un système de santé qui est si fragile quand les crises de cette ampleur nous frappent.",non,,,,,non,oui,,
202201181q,2022-01-18,351,"Je pense qu'on va avoir beaucoup appris et moi je le vois positivement une fois qu'on se sera sorti de ça encore une fois je le redis tous ensemble. Je pense qu'il y a une opportunité incroyable. D'ailleurs c'est souvent ça dans les crises, les crises permettent aux organisations de se repenser, de se renouveler. Je pense que tout le monde sait qu'on ne peut pas continuer à vivre avec un système de santé qui est si fragile quand les crises de cette ampleur nous frappent. Moi je vous répondrai rapidement la réponse est oui il y a une opportunité ici.",non,,,,,non,non,,
202201181q,2022-01-18,352,"Je pense qu'il y a une opportunité incroyable. D'ailleurs c'est souvent ça dans les crises, les crises permettent aux organisations de se repenser, de se renouveler. Je pense que tout le monde sait qu'on ne peut pas continuer à vivre avec un système de santé qui est si fragile quand les crises de cette ampleur nous frappent. Moi je vous répondrai rapidement la réponse est oui il y a une opportunité ici. Le Modérateur : Merci, je rappelle que c'est une question et une sous question par journaliste.",non,,,,,non,non,,
202201181q,2022-01-18,353,"D'ailleurs c'est souvent ça dans les crises, les crises permettent aux organisations de se repenser, de se renouveler. Je pense que tout le monde sait qu'on ne peut pas continuer à vivre avec un système de santé qui est si fragile quand les crises de cette ampleur nous frappent. Moi je vous répondrai rapidement la réponse est oui il y a une opportunité ici. Le Modérateur : Merci, je rappelle que c'est une question et une sous question par journaliste. Dubé : Marjorie va me dire que j'ai été trop long encore une fois je m'en excuse.",non,,,,,non,non,,
202201181q,2022-01-18,354,"Je pense que tout le monde sait qu'on ne peut pas continuer à vivre avec un système de santé qui est si fragile quand les crises de cette ampleur nous frappent. Moi je vous répondrai rapidement la réponse est oui il y a une opportunité ici. Le Modérateur : Merci, je rappelle que c'est une question et une sous question par journaliste. Dubé : Marjorie va me dire que j'ai été trop long encore une fois je m'en excuse. Le Modérateur : Peut-être, mais allons-y maintenant avec Véronique Prince de Radio-Canada.",non,,,,,non,non,,
202201181q,2022-01-18,355,"Moi je vous répondrai rapidement la réponse est oui il y a une opportunité ici. Le Modérateur : Merci, je rappelle que c'est une question et une sous question par journaliste. Dubé : Marjorie va me dire que j'ai été trop long encore une fois je m'en excuse. Le Modérateur : Peut-être, mais allons-y maintenant avec Véronique Prince de Radio-Canada. Mme Prince (Véronique) :",non,,,,,non,oui,,
202201181q,2022-01-18,356,"Le Modérateur : Merci, je rappelle que c'est une question et une sous question par journaliste. Dubé : Marjorie va me dire que j'ai été trop long encore une fois je m'en excuse. Le Modérateur : Peut-être, mais allons-y maintenant avec Véronique Prince de Radio-Canada. Mme Prince (Véronique) : Oui bonjour à vous trois.",non,,,,,non,oui,,
202201181q,2022-01-18,357,"Dubé : Marjorie va me dire que j'ai été trop long encore une fois je m'en excuse. Le Modérateur : Peut-être, mais allons-y maintenant avec Véronique Prince de Radio-Canada. Mme Prince (Véronique) : Oui bonjour à vous trois. Vous avez dit madame Opatrny que c'est un plan de contingence le guide pour la priorisation et la gestion des hospitalisations en courte durée.",non,,,,,non,non,,
202201181q,2022-01-18,358,"Le Modérateur : Peut-être, mais allons-y maintenant avec Véronique Prince de Radio-Canada. Mme Prince (Véronique) : Oui bonjour à vous trois. Vous avez dit madame Opatrny que c'est un plan de contingence le guide pour la priorisation et la gestion des hospitalisations en courte durée. Vous avez dit également qu'en ce moment on ne diminue pas le niveau de soins.",non,,,,,non,non,,
202201181q,2022-01-18,359,Mme Prince (Véronique) : Oui bonjour à vous trois. Vous avez dit madame Opatrny que c'est un plan de contingence le guide pour la priorisation et la gestion des hospitalisations en courte durée. Vous avez dit également qu'en ce moment on ne diminue pas le niveau de soins. On avait l'impression pourtant dans les discussions et selon nos sources que c'était quand même imminent.,non,,,,,non,non,,
202201181q,2022-01-18,360,"Oui bonjour à vous trois. Vous avez dit madame Opatrny que c'est un plan de contingence le guide pour la priorisation et la gestion des hospitalisations en courte durée. Vous avez dit également qu'en ce moment on ne diminue pas le niveau de soins. On avait l'impression pourtant dans les discussions et selon nos sources que c'était quand même imminent. Alors si on a une situation dans les hôpitaux qui est aussi critique, pourquoi on ne l'applique pas maintenant et ça prendrait quelles conditions pour commencer à l'appliquer?   Mme Opatrny (Lucie) : Le guide dans son entièreté va être diffusé pour lecture puis quand on le lit il y a des éléments qui sont très bien et très pertinents de même faire et appliquer maintenant.",non,,,,,non,oui,,
202201181q,2022-01-18,361,"Vous avez dit madame Opatrny que c'est un plan de contingence le guide pour la priorisation et la gestion des hospitalisations en courte durée. Vous avez dit également qu'en ce moment on ne diminue pas le niveau de soins. On avait l'impression pourtant dans les discussions et selon nos sources que c'était quand même imminent. Alors si on a une situation dans les hôpitaux qui est aussi critique, pourquoi on ne l'applique pas maintenant et ça prendrait quelles conditions pour commencer à l'appliquer?   Mme Opatrny (Lucie) : Le guide dans son entièreté va être diffusé pour lecture puis quand on le lit il y a des éléments qui sont très bien et très pertinents de même faire et appliquer maintenant. Comme j'avais indiqué de regarder la pertinence de oui ou non d'hospitaliser des quelqu'un.",non,,,,,non,oui,,
202201181q,2022-01-18,362,"Vous avez dit également qu'en ce moment on ne diminue pas le niveau de soins. On avait l'impression pourtant dans les discussions et selon nos sources que c'était quand même imminent. Alors si on a une situation dans les hôpitaux qui est aussi critique, pourquoi on ne l'applique pas maintenant et ça prendrait quelles conditions pour commencer à l'appliquer?   Mme Opatrny (Lucie) : Le guide dans son entièreté va être diffusé pour lecture puis quand on le lit il y a des éléments qui sont très bien et très pertinents de même faire et appliquer maintenant. Comme j'avais indiqué de regarder la pertinence de oui ou non d'hospitaliser des quelqu'un. De voir comment optimiser les soins à domicile, de voir comment diminuer la durée moyenne de séjour parce qu'au Québec c'est plus long que par exemple en Ontario.",non,,,,,non,oui,,
202201181q,2022-01-18,363,"On avait l'impression pourtant dans les discussions et selon nos sources que c'était quand même imminent. Alors si on a une situation dans les hôpitaux qui est aussi critique, pourquoi on ne l'applique pas maintenant et ça prendrait quelles conditions pour commencer à l'appliquer?   Mme Opatrny (Lucie) : Le guide dans son entièreté va être diffusé pour lecture puis quand on le lit il y a des éléments qui sont très bien et très pertinents de même faire et appliquer maintenant. Comme j'avais indiqué de regarder la pertinence de oui ou non d'hospitaliser des quelqu'un. De voir comment optimiser les soins à domicile, de voir comment diminuer la durée moyenne de séjour parce qu'au Québec c'est plus long que par exemple en Ontario. Tout ça c'est tout à fait pertinent de faire maintenant.",non,,,,,non,non,,
202201181q,2022-01-18,364,"Alors si on a une situation dans les hôpitaux qui est aussi critique, pourquoi on ne l'applique pas maintenant et ça prendrait quelles conditions pour commencer à l'appliquer?   Mme Opatrny (Lucie) : Le guide dans son entièreté va être diffusé pour lecture puis quand on le lit il y a des éléments qui sont très bien et très pertinents de même faire et appliquer maintenant. Comme j'avais indiqué de regarder la pertinence de oui ou non d'hospitaliser des quelqu'un. De voir comment optimiser les soins à domicile, de voir comment diminuer la durée moyenne de séjour parce qu'au Québec c'est plus long que par exemple en Ontario. Tout ça c'est tout à fait pertinent de faire maintenant. Par contre il y a d'autres éléments qui sont contenus dans ce guide qui suggèrent de diminuer au lieu de donner un A plus à peu de monde, de donner un soin de B à tous.",non,,,,,non,oui,,
202201181q,2022-01-18,365,"Comme j'avais indiqué de regarder la pertinence de oui ou non d'hospitaliser des quelqu'un. De voir comment optimiser les soins à domicile, de voir comment diminuer la durée moyenne de séjour parce qu'au Québec c'est plus long que par exemple en Ontario. Tout ça c'est tout à fait pertinent de faire maintenant. Par contre il y a d'autres éléments qui sont contenus dans ce guide qui suggèrent de diminuer au lieu de donner un A plus à peu de monde, de donner un soin de B à tous. Qui commence à aller dans des endroits pour lesquels les travailleurs de santé, les infirmières et les médecins seraient moins à l'aise si ce n'est pas dans des conditions fixes pour un temps fixe.",non,,,,,non,non,,
202201181q,2022-01-18,366,"De voir comment optimiser les soins à domicile, de voir comment diminuer la durée moyenne de séjour parce qu'au Québec c'est plus long que par exemple en Ontario. Tout ça c'est tout à fait pertinent de faire maintenant. Par contre il y a d'autres éléments qui sont contenus dans ce guide qui suggèrent de diminuer au lieu de donner un A plus à peu de monde, de donner un soin de B à tous. Qui commence à aller dans des endroits pour lesquels les travailleurs de santé, les infirmières et les médecins seraient moins à l'aise si ce n'est pas dans des conditions fixes pour un temps fixe. Au point où nous avons des discussions avec les ordres de dire comment est-ce que les soins seraient jugés dans ce contexte là.",non,,,,,non,non,,
202201181q,2022-01-18,367,"Tout ça c'est tout à fait pertinent de faire maintenant. Par contre il y a d'autres éléments qui sont contenus dans ce guide qui suggèrent de diminuer au lieu de donner un A plus à peu de monde, de donner un soin de B à tous. Qui commence à aller dans des endroits pour lesquels les travailleurs de santé, les infirmières et les médecins seraient moins à l'aise si ce n'est pas dans des conditions fixes pour un temps fixe. Au point où nous avons des discussions avec les ordres de dire comment est-ce que les soins seraient jugés dans ce contexte là. Évidemment c'est si jamais il faut aller là, fine.",non,,,,,non,non,,
202201181q,2022-01-18,368,"Par contre il y a d'autres éléments qui sont contenus dans ce guide qui suggèrent de diminuer au lieu de donner un A plus à peu de monde, de donner un soin de B à tous. Qui commence à aller dans des endroits pour lesquels les travailleurs de santé, les infirmières et les médecins seraient moins à l'aise si ce n'est pas dans des conditions fixes pour un temps fixe. Au point où nous avons des discussions avec les ordres de dire comment est-ce que les soins seraient jugés dans ce contexte là. Évidemment c'est si jamais il faut aller là, fine. Mais c'est ces éléments là qui peut être quand vous allez lire le guide c'est vraiment pas là qu'on veut aller dans l'entièreté si on peut l'éviter.",non,,,,,non,non,,
202201181q,2022-01-18,369,"Qui commence à aller dans des endroits pour lesquels les travailleurs de santé, les infirmières et les médecins seraient moins à l'aise si ce n'est pas dans des conditions fixes pour un temps fixe. Au point où nous avons des discussions avec les ordres de dire comment est-ce que les soins seraient jugés dans ce contexte là. Évidemment c'est si jamais il faut aller là, fine. Mais c'est ces éléments là qui peut être quand vous allez lire le guide c'est vraiment pas là qu'on veut aller dans l'entièreté si on peut l'éviter. Mme Prince (Véronique) :",non,,,,,non,non,,
202201181q,2022-01-18,370,"Au point où nous avons des discussions avec les ordres de dire comment est-ce que les soins seraient jugés dans ce contexte là. Évidemment c'est si jamais il faut aller là, fine. Mais c'est ces éléments là qui peut être quand vous allez lire le guide c'est vraiment pas là qu'on veut aller dans l'entièreté si on peut l'éviter. Mme Prince (Véronique) : Mon autre question c'est encore une fois par rapport au guide, il y a une portion qui est peut-être un petit peu plus controversée là, c'est-à-dire les opérations des non-vaccinés pourraient être retardées si ça ne s'agit pas de chirurgie urgente ou semi-urgente.",non,,,,,non,oui,,
202201181q,2022-01-18,371,"Évidemment c'est si jamais il faut aller là, fine. Mais c'est ces éléments là qui peut être quand vous allez lire le guide c'est vraiment pas là qu'on veut aller dans l'entièreté si on peut l'éviter. Mme Prince (Véronique) : Mon autre question c'est encore une fois par rapport au guide, il y a une portion qui est peut-être un petit peu plus controversée là, c'est-à-dire les opérations des non-vaccinés pourraient être retardées si ça ne s'agit pas de chirurgie urgente ou semi-urgente. Ça se fait dans d'autres endroits dans le monde.",non,,,,,non,oui,,
202201181q,2022-01-18,372,"Mais c'est ces éléments là qui peut être quand vous allez lire le guide c'est vraiment pas là qu'on veut aller dans l'entièreté si on peut l'éviter. Mme Prince (Véronique) : Mon autre question c'est encore une fois par rapport au guide, il y a une portion qui est peut-être un petit peu plus controversée là, c'est-à-dire les opérations des non-vaccinés pourraient être retardées si ça ne s'agit pas de chirurgie urgente ou semi-urgente. Ça se fait dans d'autres endroits dans le monde. Est-ce que vous pensez également de retarder prioritairement les opérations des non-vaccinés par rapport aux vaccins?",non,,,,,non,oui,,
202201181q,2022-01-18,373,"Mme Prince (Véronique) : Mon autre question c'est encore une fois par rapport au guide, il y a une portion qui est peut-être un petit peu plus controversée là, c'est-à-dire les opérations des non-vaccinés pourraient être retardées si ça ne s'agit pas de chirurgie urgente ou semi-urgente. Ça se fait dans d'autres endroits dans le monde. Est-ce que vous pensez également de retarder prioritairement les opérations des non-vaccinés par rapport aux vaccins? Mme Opatrny (Lucie) : Je crois vraiment fermement puis je sais que les autres collègues médecins sont du même avis, qu'il faut traiter tous peu importe le statut vaccinal.",non,,,,,non,oui,,
202201181q,2022-01-18,374,"Mon autre question c'est encore une fois par rapport au guide, il y a une portion qui est peut-être un petit peu plus controversée là, c'est-à-dire les opérations des non-vaccinés pourraient être retardées si ça ne s'agit pas de chirurgie urgente ou semi-urgente. Ça se fait dans d'autres endroits dans le monde. Est-ce que vous pensez également de retarder prioritairement les opérations des non-vaccinés par rapport aux vaccins? Mme Opatrny (Lucie) : Je crois vraiment fermement puis je sais que les autres collègues médecins sont du même avis, qu'il faut traiter tous peu importe le statut vaccinal. Si on commence à aller vers ça, mais finalement il y a un tiers des cancers qui sont dus à soit l'obésité ou la cigarette, on peut dire la même chose pour les maladies cardiovasculaires.",non,,,,,non,oui,,
202201181q,2022-01-18,375,"Ça se fait dans d'autres endroits dans le monde. Est-ce que vous pensez également de retarder prioritairement les opérations des non-vaccinés par rapport aux vaccins? Mme Opatrny (Lucie) : Je crois vraiment fermement puis je sais que les autres collègues médecins sont du même avis, qu'il faut traiter tous peu importe le statut vaccinal. Si on commence à aller vers ça, mais finalement il y a un tiers des cancers qui sont dus à soit l'obésité ou la cigarette, on peut dire la même chose pour les maladies cardiovasculaires. Ceci dit quand on regarde ça par exemple, il y a certaines chirurgies qui peuvent être plus risquées selon le statut vaccinal qui est dans ce contexte là pour être regardé.",non,,,,,non,oui,,
202201181q,2022-01-18,376,"Est-ce que vous pensez également de retarder prioritairement les opérations des non-vaccinés par rapport aux vaccins? Mme Opatrny (Lucie) : Je crois vraiment fermement puis je sais que les autres collègues médecins sont du même avis, qu'il faut traiter tous peu importe le statut vaccinal. Si on commence à aller vers ça, mais finalement il y a un tiers des cancers qui sont dus à soit l'obésité ou la cigarette, on peut dire la même chose pour les maladies cardiovasculaires. Ceci dit quand on regarde ça par exemple, il y a certaines chirurgies qui peuvent être plus risquées selon le statut vaccinal qui est dans ce contexte là pour être regardé. Mais il y a toute une discussion que le groupe a eu en lien avec le guide et finalement ça a été les pour et les contre pour conclure qu'effectivement tous doivent être traités peu importe leur statut vaccinal.",non,,,,,non,non,,
202201181q,2022-01-18,377,"Mme Opatrny (Lucie) : Je crois vraiment fermement puis je sais que les autres collègues médecins sont du même avis, qu'il faut traiter tous peu importe le statut vaccinal. Si on commence à aller vers ça, mais finalement il y a un tiers des cancers qui sont dus à soit l'obésité ou la cigarette, on peut dire la même chose pour les maladies cardiovasculaires. Ceci dit quand on regarde ça par exemple, il y a certaines chirurgies qui peuvent être plus risquées selon le statut vaccinal qui est dans ce contexte là pour être regardé. Mais il y a toute une discussion que le groupe a eu en lien avec le guide et finalement ça a été les pour et les contre pour conclure qu'effectivement tous doivent être traités peu importe leur statut vaccinal. Mais peut-être c'est une question très particulière que vous pourriez demander lors du briefing technique, mais il me semble que c'était vraiment en lien avec des effets secondaires que quelqu'un non vacciné pourrait avoir dans un contexte spécifique de quelques chirurgies.",non,,,,,non,non,,
