doc_ID,date,sentence_id,context
202105251q,2021-05-25,144,"Là, on a donné la deuxième dose, mais, dès qu'on a donné la première dose à plusieurs personnes, les taux d'hospitalisations chez les personnes âgées et de mortalités avaient déjà commencé à chuter. L'enjeu maintenant est… pour être capable de maintenir cette immunité-là, ça prend une deuxième dose. Ça, c'est assez clair. Et je vous dirais, là, que, là, les études sont en train de confirmer. Je pense que la stratégie d'avoir donné une première dose à tout le monde, 16 semaines, c'est une stratégie qui a permis de sauver beaucoup de vies, parce que, sinon, il y aurait eu des décès dans les."
202105251q,2021-05-25,145,"L'enjeu maintenant est… pour être capable de maintenir cette immunité-là, ça prend une deuxième dose. Ça, c'est assez clair. Et je vous dirais, là, que, là, les études sont en train de confirmer. Je pense que la stratégie d'avoir donné une première dose à tout le monde, 16 semaines, c'est une stratégie qui a permis de sauver beaucoup de vies, parce que, sinon, il y aurait eu des décès dans les. Maintenant, selon la disponibilité, on va rapprocher les doses comme telles."
202105251q,2021-05-25,146,"Ça, c'est assez clair. Et je vous dirais, là, que, là, les études sont en train de confirmer. Je pense que la stratégie d'avoir donné une première dose à tout le monde, 16 semaines, c'est une stratégie qui a permis de sauver beaucoup de vies, parce que, sinon, il y aurait eu des décès dans les. Maintenant, selon la disponibilité, on va rapprocher les doses comme telles. Par exemple, AstraZeneca, on sait maintenant, même si le fabricant avait dit que c'était à 28 jours, que c'est à 12 semaines que la protection à long terme est plus efficace."
202105251q,2021-05-25,147,"Et je vous dirais, là, que, là, les études sont en train de confirmer. Je pense que la stratégie d'avoir donné une première dose à tout le monde, 16 semaines, c'est une stratégie qui a permis de sauver beaucoup de vies, parce que, sinon, il y aurait eu des décès dans les. Maintenant, selon la disponibilité, on va rapprocher les doses comme telles. Par exemple, AstraZeneca, on sait maintenant, même si le fabricant avait dit que c'était à 28 jours, que c'est à 12 semaines que la protection à long terme est plus efficace. Donc, ça varie d'un vaccin à l'autre."
202105251q,2021-05-25,148,"Je pense que la stratégie d'avoir donné une première dose à tout le monde, 16 semaines, c'est une stratégie qui a permis de sauver beaucoup de vies, parce que, sinon, il y aurait eu des décès dans les. Maintenant, selon la disponibilité, on va rapprocher les doses comme telles. Par exemple, AstraZeneca, on sait maintenant, même si le fabricant avait dit que c'était à 28 jours, que c'est à 12 semaines que la protection à long terme est plus efficace. Donc, ça varie d'un vaccin à l'autre. Mais, somme toute, les vaccins qu'on a actuellement ont des bonnes efficacités tout à fait acceptables."
202105251q,2021-05-25,149,"Maintenant, selon la disponibilité, on va rapprocher les doses comme telles. Par exemple, AstraZeneca, on sait maintenant, même si le fabricant avait dit que c'était à 28 jours, que c'est à 12 semaines que la protection à long terme est plus efficace. Donc, ça varie d'un vaccin à l'autre. Mais, somme toute, les vaccins qu'on a actuellement ont des bonnes efficacités tout à fait acceptables. Le Modérateur : Maxime Denis, Noovo."
202105251q,2021-05-25,150,"Par exemple, AstraZeneca, on sait maintenant, même si le fabricant avait dit que c'était à 28 jours, que c'est à 12 semaines que la protection à long terme est plus efficace. Donc, ça varie d'un vaccin à l'autre. Mais, somme toute, les vaccins qu'on a actuellement ont des bonnes efficacités tout à fait acceptables. Le Modérateur : Maxime Denis, Noovo. Bonjour à vous trois."
202105251q,2021-05-25,151,"Donc, ça varie d'un vaccin à l'autre. Mais, somme toute, les vaccins qu'on a actuellement ont des bonnes efficacités tout à fait acceptables. Le Modérateur : Maxime Denis, Noovo. Bonjour à vous trois. Arruda, sur l'AstraZeneca, il y a plusieurs Québécois qui ont écouté le message du gouvernement d'aller chercher ce vaccin-là qui se sentent un peu avoir été bernés dans tout ça puis qui sont un peu inquiets de, justement, la deuxième dose, qu'est-ce qui arrive."
202105251q,2021-05-25,152,"Mais, somme toute, les vaccins qu'on a actuellement ont des bonnes efficacités tout à fait acceptables. Le Modérateur : Maxime Denis, Noovo. Bonjour à vous trois. Arruda, sur l'AstraZeneca, il y a plusieurs Québécois qui ont écouté le message du gouvernement d'aller chercher ce vaccin-là qui se sentent un peu avoir été bernés dans tout ça puis qui sont un peu inquiets de, justement, la deuxième dose, qu'est-ce qui arrive. Comment on peut les rassurer, puis quelle sera cette deuxième dose là du AstraZeneca ou pas?"
202105251q,2021-05-25,153,"Le Modérateur : Maxime Denis, Noovo. Bonjour à vous trois. Arruda, sur l'AstraZeneca, il y a plusieurs Québécois qui ont écouté le message du gouvernement d'aller chercher ce vaccin-là qui se sentent un peu avoir été bernés dans tout ça puis qui sont un peu inquiets de, justement, la deuxième dose, qu'est-ce qui arrive. Comment on peut les rassurer, puis quelle sera cette deuxième dose là du AstraZeneca ou pas? M. Arruda (Horacio) : Bon, l'avis du CIQ est encore à la même position, je vais vous le résumer ici."
202105251q,2021-05-25,154,"Bonjour à vous trois. Arruda, sur l'AstraZeneca, il y a plusieurs Québécois qui ont écouté le message du gouvernement d'aller chercher ce vaccin-là qui se sentent un peu avoir été bernés dans tout ça puis qui sont un peu inquiets de, justement, la deuxième dose, qu'est-ce qui arrive. Comment on peut les rassurer, puis quelle sera cette deuxième dose là du AstraZeneca ou pas? M. Arruda (Horacio) : Bon, l'avis du CIQ est encore à la même position, je vais vous le résumer ici. Premièrement, pour ce qui est."
202105251q,2021-05-25,155,"Arruda, sur l'AstraZeneca, il y a plusieurs Québécois qui ont écouté le message du gouvernement d'aller chercher ce vaccin-là qui se sentent un peu avoir été bernés dans tout ça puis qui sont un peu inquiets de, justement, la deuxième dose, qu'est-ce qui arrive. Comment on peut les rassurer, puis quelle sera cette deuxième dose là du AstraZeneca ou pas? M. Arruda (Horacio) : Bon, l'avis du CIQ est encore à la même position, je vais vous le résumer ici. Premièrement, pour ce qui est. le fait qu'ils se sentent bernés, ces gens-là, là, qui ont reçu l'AstraZeneca, c'est 500 000 doses qu'on a données, à peu près."
202105251q,2021-05-25,156,"Comment on peut les rassurer, puis quelle sera cette deuxième dose là du AstraZeneca ou pas? M. Arruda (Horacio) : Bon, l'avis du CIQ est encore à la même position, je vais vous le résumer ici. Premièrement, pour ce qui est. le fait qu'ils se sentent bernés, ces gens-là, là, qui ont reçu l'AstraZeneca, c'est 500 000 doses qu'on a données, à peu près. a protégé la très grande majorité de ces personnes-là."
202105251q,2021-05-25,157,"M. Arruda (Horacio) : Bon, l'avis du CIQ est encore à la même position, je vais vous le résumer ici. Premièrement, pour ce qui est. le fait qu'ils se sentent bernés, ces gens-là, là, qui ont reçu l'AstraZeneca, c'est 500 000 doses qu'on a données, à peu près. a protégé la très grande majorité de ces personnes-là. Ils auraient pu faire la COVID-19."
202105251q,2021-05-25,158,"Premièrement, pour ce qui est. le fait qu'ils se sentent bernés, ces gens-là, là, qui ont reçu l'AstraZeneca, c'est 500 000 doses qu'on a données, à peu près. a protégé la très grande majorité de ces personnes-là. Ils auraient pu faire la COVID-19. Et à ce moment-là, nous, on est convaincus qu'on a sauvé des vies, des hospitalisations et puis des conséquences à long terme pour cette clientèle-là."
202105251q,2021-05-25,159,"le fait qu'ils se sentent bernés, ces gens-là, là, qui ont reçu l'AstraZeneca, c'est 500 000 doses qu'on a données, à peu près. a protégé la très grande majorité de ces personnes-là. Ils auraient pu faire la COVID-19. Et à ce moment-là, nous, on est convaincus qu'on a sauvé des vies, des hospitalisations et puis des conséquences à long terme pour cette clientèle-là. Donc, ils n'ont pas été bernés parce que la circulation, ça a été."
202105251q,2021-05-25,160,"a protégé la très grande majorité de ces personnes-là. Ils auraient pu faire la COVID-19. Et à ce moment-là, nous, on est convaincus qu'on a sauvé des vies, des hospitalisations et puis des conséquences à long terme pour cette clientèle-là. Donc, ils n'ont pas été bernés parce que la circulation, ça a été. ils auraient été non vaccinés à ce moment-là."
202105251q,2021-05-25,161,"Ils auraient pu faire la COVID-19. Et à ce moment-là, nous, on est convaincus qu'on a sauvé des vies, des hospitalisations et puis des conséquences à long terme pour cette clientèle-là. Donc, ils n'ont pas été bernés parce que la circulation, ça a été. ils auraient été non vaccinés à ce moment-là. Pour ce qui est de la deuxième dose, ce qui est recommandé actuellement, là, à moins qu'on ait en bas de 45 ans, mais, si on est en haut de 45 ans, c'est d'avoir le même vaccin d'AstraZeneca."
202105251q,2021-05-25,162,"Et à ce moment-là, nous, on est convaincus qu'on a sauvé des vies, des hospitalisations et puis des conséquences à long terme pour cette clientèle-là. Donc, ils n'ont pas été bernés parce que la circulation, ça a été. ils auraient été non vaccinés à ce moment-là. Pour ce qui est de la deuxième dose, ce qui est recommandé actuellement, là, à moins qu'on ait en bas de 45 ans, mais, si on est en haut de 45 ans, c'est d'avoir le même vaccin d'AstraZeneca. Les complications qui ont été rapportées de thromboembolie, 1 sur 100 000, sont beaucoup, beaucoup moindres, ou presque 1 sur 1 000 000, pour la deuxième dose."
202105251q,2021-05-25,163,"Donc, ils n'ont pas été bernés parce que la circulation, ça a été. ils auraient été non vaccinés à ce moment-là. Pour ce qui est de la deuxième dose, ce qui est recommandé actuellement, là, à moins qu'on ait en bas de 45 ans, mais, si on est en haut de 45 ans, c'est d'avoir le même vaccin d'AstraZeneca. Les complications qui ont été rapportées de thromboembolie, 1 sur 100 000, sont beaucoup, beaucoup moindres, ou presque 1 sur 1 000 000, pour la deuxième dose. Donc, la probabilité que vous fassiez une complication à la deuxième dose est faible."
202105251q,2021-05-25,164,"ils auraient été non vaccinés à ce moment-là. Pour ce qui est de la deuxième dose, ce qui est recommandé actuellement, là, à moins qu'on ait en bas de 45 ans, mais, si on est en haut de 45 ans, c'est d'avoir le même vaccin d'AstraZeneca. Les complications qui ont été rapportées de thromboembolie, 1 sur 100 000, sont beaucoup, beaucoup moindres, ou presque 1 sur 1 000 000, pour la deuxième dose. Donc, la probabilité que vous fassiez une complication à la deuxième dose est faible. Par contre, personne ne va exiger que quelqu'un reçoive absolument l'AstraZeneca."
202105251q,2021-05-25,165,"Pour ce qui est de la deuxième dose, ce qui est recommandé actuellement, là, à moins qu'on ait en bas de 45 ans, mais, si on est en haut de 45 ans, c'est d'avoir le même vaccin d'AstraZeneca. Les complications qui ont été rapportées de thromboembolie, 1 sur 100 000, sont beaucoup, beaucoup moindres, ou presque 1 sur 1 000 000, pour la deuxième dose. Donc, la probabilité que vous fassiez une complication à la deuxième dose est faible. Par contre, personne ne va exiger que quelqu'un reçoive absolument l'AstraZeneca. Si la personne y consent, on pourra lui offrir un vaccin ARN, O. , on pourra faire de l'interchangeabilité, là, on pense que."
202105251q,2021-05-25,166,"Les complications qui ont été rapportées de thromboembolie, 1 sur 100 000, sont beaucoup, beaucoup moindres, ou presque 1 sur 1 000 000, pour la deuxième dose. Donc, la probabilité que vous fassiez une complication à la deuxième dose est faible. Par contre, personne ne va exiger que quelqu'un reçoive absolument l'AstraZeneca. Si la personne y consent, on pourra lui offrir un vaccin ARN, O. , on pourra faire de l'interchangeabilité, là, on pense que. c'est l'avis du CIQ, là, si l'autre."
202105251q,2021-05-25,167,"Donc, la probabilité que vous fassiez une complication à la deuxième dose est faible. Par contre, personne ne va exiger que quelqu'un reçoive absolument l'AstraZeneca. Si la personne y consent, on pourra lui offrir un vaccin ARN, O. , on pourra faire de l'interchangeabilité, là, on pense que. c'est l'avis du CIQ, là, si l'autre. si les gens ne veulent pas avoir l'AstraZeneca."
202105251q,2021-05-25,168,"Par contre, personne ne va exiger que quelqu'un reçoive absolument l'AstraZeneca. Si la personne y consent, on pourra lui offrir un vaccin ARN, O. , on pourra faire de l'interchangeabilité, là, on pense que. c'est l'avis du CIQ, là, si l'autre. si les gens ne veulent pas avoir l'AstraZeneca. Puis on va les informer de façon très éclairée que, quand on change de type de vaccin, on a une plus grande réaction secondaire."
202105251q,2021-05-25,169,"Si la personne y consent, on pourra lui offrir un vaccin ARN, O. , on pourra faire de l'interchangeabilité, là, on pense que. c'est l'avis du CIQ, là, si l'autre. si les gens ne veulent pas avoir l'AstraZeneca. Puis on va les informer de façon très éclairée que, quand on change de type de vaccin, on a une plus grande réaction secondaire. On peut faire de la fièvre, des frissons, on peut être malade à peu près, là, deux à une semaine plus tard, là, comme si on faisait une bonne grippe."
202105251q,2021-05-25,170,"c'est l'avis du CIQ, là, si l'autre. si les gens ne veulent pas avoir l'AstraZeneca. Puis on va les informer de façon très éclairée que, quand on change de type de vaccin, on a une plus grande réaction secondaire. On peut faire de la fièvre, des frissons, on peut être malade à peu près, là, deux à une semaine plus tard, là, comme si on faisait une bonne grippe. Donc, ce n'est pas rien que mal au bras, là, cette fois-là, c'est vraiment plus intense."
202105251q,2021-05-25,171,"si les gens ne veulent pas avoir l'AstraZeneca. Puis on va les informer de façon très éclairée que, quand on change de type de vaccin, on a une plus grande réaction secondaire. On peut faire de la fièvre, des frissons, on peut être malade à peu près, là, deux à une semaine plus tard, là, comme si on faisait une bonne grippe. Donc, ce n'est pas rien que mal au bras, là, cette fois-là, c'est vraiment plus intense. La fréquence, qui, habituellement, est peut-être autour de 10 %, peut monter à 40 %, 50 %."
202105251q,2021-05-25,172,"Puis on va les informer de façon très éclairée que, quand on change de type de vaccin, on a une plus grande réaction secondaire. On peut faire de la fièvre, des frissons, on peut être malade à peu près, là, deux à une semaine plus tard, là, comme si on faisait une bonne grippe. Donc, ce n'est pas rien que mal au bras, là, cette fois-là, c'est vraiment plus intense. La fréquence, qui, habituellement, est peut-être autour de 10 %, peut monter à 40 %, 50 %. Donc, les gens vont avoir l'information et le choix éclairé."
202105251q,2021-05-25,173,"On peut faire de la fièvre, des frissons, on peut être malade à peu près, là, deux à une semaine plus tard, là, comme si on faisait une bonne grippe. Donc, ce n'est pas rien que mal au bras, là, cette fois-là, c'est vraiment plus intense. La fréquence, qui, habituellement, est peut-être autour de 10 %, peut monter à 40 %, 50 %. Donc, les gens vont avoir l'information et le choix éclairé. On est encore en attente de données, ce qu'on appelle, d'immunogénicité, là, par rapport à ce qui s'est fait ailleurs, en Angleterre, etc. , pour vérifier l'effet, là."
202105251q,2021-05-25,174,"Donc, ce n'est pas rien que mal au bras, là, cette fois-là, c'est vraiment plus intense. La fréquence, qui, habituellement, est peut-être autour de 10 %, peut monter à 40 %, 50 %. Donc, les gens vont avoir l'information et le choix éclairé. On est encore en attente de données, ce qu'on appelle, d'immunogénicité, là, par rapport à ce qui s'est fait ailleurs, en Angleterre, etc. , pour vérifier l'effet, là. Mais les hypothèses qu'on pose actuellement, c'est que, si on change de vaccin, il y aurait quand même une bonne réponse mais plus de réactions."
202105251q,2021-05-25,175,"La fréquence, qui, habituellement, est peut-être autour de 10 %, peut monter à 40 %, 50 %. Donc, les gens vont avoir l'information et le choix éclairé. On est encore en attente de données, ce qu'on appelle, d'immunogénicité, là, par rapport à ce qui s'est fait ailleurs, en Angleterre, etc. , pour vérifier l'effet, là. Mais les hypothèses qu'on pose actuellement, c'est que, si on change de vaccin, il y aurait quand même une bonne réponse mais plus de réactions. Denis (Maxime) : Mais y aura-t-il suffisamment d'AstraZeneca ou certains vont être obligés de changer de vaccin?"
202105251q,2021-05-25,176,"Donc, les gens vont avoir l'information et le choix éclairé. On est encore en attente de données, ce qu'on appelle, d'immunogénicité, là, par rapport à ce qui s'est fait ailleurs, en Angleterre, etc. , pour vérifier l'effet, là. Mais les hypothèses qu'on pose actuellement, c'est que, si on change de vaccin, il y aurait quand même une bonne réponse mais plus de réactions. Denis (Maxime) : Mais y aura-t-il suffisamment d'AstraZeneca ou certains vont être obligés de changer de vaccin? M. Dubé : Bien, ce que j'ai su, pas plus tard que ce matin, de M. Paré, c'est qu'on pourrait recevoir des doses additionnelles d'AstraZeneca."
202105251q,2021-05-25,177,"On est encore en attente de données, ce qu'on appelle, d'immunogénicité, là, par rapport à ce qui s'est fait ailleurs, en Angleterre, etc. , pour vérifier l'effet, là. Mais les hypothèses qu'on pose actuellement, c'est que, si on change de vaccin, il y aurait quand même une bonne réponse mais plus de réactions. Denis (Maxime) : Mais y aura-t-il suffisamment d'AstraZeneca ou certains vont être obligés de changer de vaccin? M. Dubé : Bien, ce que j'ai su, pas plus tard que ce matin, de M. Paré, c'est qu'on pourrait recevoir des doses additionnelles d'AstraZeneca. Parce que, vous vous rappelez, il y a une semaine, je vous avais dit qu'on en avait 148 000 qui seraient disponibles, mais là ce que je comprends, là, étant donné l'opinion qui a été émise, je pense qu'on va être capables, là, si plus de gens voulaient avoir leur deuxième dose avec AstraZeneca, pour les raisons que."
202105251q,2021-05-25,178,"Mais les hypothèses qu'on pose actuellement, c'est que, si on change de vaccin, il y aurait quand même une bonne réponse mais plus de réactions. Denis (Maxime) : Mais y aura-t-il suffisamment d'AstraZeneca ou certains vont être obligés de changer de vaccin? M. Dubé : Bien, ce que j'ai su, pas plus tard que ce matin, de M. Paré, c'est qu'on pourrait recevoir des doses additionnelles d'AstraZeneca. Parce que, vous vous rappelez, il y a une semaine, je vous avais dit qu'on en avait 148 000 qui seraient disponibles, mais là ce que je comprends, là, étant donné l'opinion qui a été émise, je pense qu'on va être capables, là, si plus de gens voulaient avoir leur deuxième dose avec AstraZeneca, pour les raisons que. les choix que le Doctor Arruda vient de donner, on va être capables de le faire."
202105251q,2021-05-25,179,"Denis (Maxime) : Mais y aura-t-il suffisamment d'AstraZeneca ou certains vont être obligés de changer de vaccin? M. Dubé : Bien, ce que j'ai su, pas plus tard que ce matin, de M. Paré, c'est qu'on pourrait recevoir des doses additionnelles d'AstraZeneca. Parce que, vous vous rappelez, il y a une semaine, je vous avais dit qu'on en avait 148 000 qui seraient disponibles, mais là ce que je comprends, là, étant donné l'opinion qui a été émise, je pense qu'on va être capables, là, si plus de gens voulaient avoir leur deuxième dose avec AstraZeneca, pour les raisons que. les choix que le Doctor Arruda vient de donner, on va être capables de le faire. Le Modérateur : Patrice Bergeron, LaPresse canadienne."
202105251q,2021-05-25,180,"M. Dubé : Bien, ce que j'ai su, pas plus tard que ce matin, de M. Paré, c'est qu'on pourrait recevoir des doses additionnelles d'AstraZeneca. Parce que, vous vous rappelez, il y a une semaine, je vous avais dit qu'on en avait 148 000 qui seraient disponibles, mais là ce que je comprends, là, étant donné l'opinion qui a été émise, je pense qu'on va être capables, là, si plus de gens voulaient avoir leur deuxième dose avec AstraZeneca, pour les raisons que. les choix que le Doctor Arruda vient de donner, on va être capables de le faire. Le Modérateur : Patrice Bergeron, LaPresse canadienne. Bergeron (Patrice) : Bonjour à vous trois."
202105251q,2021-05-25,181,"Parce que, vous vous rappelez, il y a une semaine, je vous avais dit qu'on en avait 148 000 qui seraient disponibles, mais là ce que je comprends, là, étant donné l'opinion qui a été émise, je pense qu'on va être capables, là, si plus de gens voulaient avoir leur deuxième dose avec AstraZeneca, pour les raisons que. les choix que le Doctor Arruda vient de donner, on va être capables de le faire. Le Modérateur : Patrice Bergeron, LaPresse canadienne. Bergeron (Patrice) : Bonjour à vous trois. le premier ministre, vous aviez donné une échéance pour qu'on en arrive à un règlement avec les conventions collectives du secteur public."
202105251q,2021-05-25,182,"les choix que le Doctor Arruda vient de donner, on va être capables de le faire. Le Modérateur : Patrice Bergeron, LaPresse canadienne. Bergeron (Patrice) : Bonjour à vous trois. le premier ministre, vous aviez donné une échéance pour qu'on en arrive à un règlement avec les conventions collectives du secteur public. On arrive pas mal au terme de cette échéance-là."
202105251q,2021-05-25,183,"Le Modérateur : Patrice Bergeron, LaPresse canadienne. Bergeron (Patrice) : Bonjour à vous trois. le premier ministre, vous aviez donné une échéance pour qu'on en arrive à un règlement avec les conventions collectives du secteur public. On arrive pas mal au terme de cette échéance-là. Est-ce que vous êtes en train d'envisager la possibilité d'une loi spéciale, par exemple, pour régler rapidement les conventions collectives?"
202105251q,2021-05-25,184,"Bergeron (Patrice) : Bonjour à vous trois. le premier ministre, vous aviez donné une échéance pour qu'on en arrive à un règlement avec les conventions collectives du secteur public. On arrive pas mal au terme de cette échéance-là. Est-ce que vous êtes en train d'envisager la possibilité d'une loi spéciale, par exemple, pour régler rapidement les conventions collectives? M."
202105251q,2021-05-25,185,"le premier ministre, vous aviez donné une échéance pour qu'on en arrive à un règlement avec les conventions collectives du secteur public. On arrive pas mal au terme de cette échéance-là. Est-ce que vous êtes en train d'envisager la possibilité d'une loi spéciale, par exemple, pour régler rapidement les conventions collectives? M. On n'est pas rendus là."
202105251q,2021-05-25,186,"On arrive pas mal au terme de cette échéance-là. Est-ce que vous êtes en train d'envisager la possibilité d'une loi spéciale, par exemple, pour régler rapidement les conventions collectives? M. On n'est pas rendus là. On a des négociations qui se poursuivent."
202105251q,2021-05-25,187,"Est-ce que vous êtes en train d'envisager la possibilité d'une loi spéciale, par exemple, pour régler rapidement les conventions collectives? M. On n'est pas rendus là. On a des négociations qui se poursuivent. On me dit que ça avance bien aux différentes tables, entre autres avec les infirmières."
202105251q,2021-05-25,188,"M. On n'est pas rendus là. On a des négociations qui se poursuivent. On me dit que ça avance bien aux différentes tables, entre autres avec les infirmières. Donc, tant que les négociations vont bien se passer et qu'il n'y aura pas de moyens de pression importants, on va continuer la négociation."
202105251q,2021-05-25,189,"On n'est pas rendus là. On a des négociations qui se poursuivent. On me dit que ça avance bien aux différentes tables, entre autres avec les infirmières. Donc, tant que les négociations vont bien se passer et qu'il n'y aura pas de moyens de pression importants, on va continuer la négociation. Notre objectif, c'est vraiment d'arriver avec une entente qui est négociée."
202105251q,2021-05-25,190,"On a des négociations qui se poursuivent. On me dit que ça avance bien aux différentes tables, entre autres avec les infirmières. Donc, tant que les négociations vont bien se passer et qu'il n'y aura pas de moyens de pression importants, on va continuer la négociation. Notre objectif, c'est vraiment d'arriver avec une entente qui est négociée. Bergeron (Patrice) : Très bien."
202105251q,2021-05-25,191,"On me dit que ça avance bien aux différentes tables, entre autres avec les infirmières. Donc, tant que les négociations vont bien se passer et qu'il n'y aura pas de moyens de pression importants, on va continuer la négociation. Notre objectif, c'est vraiment d'arriver avec une entente qui est négociée. Bergeron (Patrice) : Très bien. Maintenant, puisqu'on en arrive, donc, au déconfinement, et il y a déjà des gens qui pensent au retour à l'école, dans les collèges et universités, notamment, il y a beaucoup d'étudiants qui se sont habitués à faire du."
202105251q,2021-05-25,192,"Donc, tant que les négociations vont bien se passer et qu'il n'y aura pas de moyens de pression importants, on va continuer la négociation. Notre objectif, c'est vraiment d'arriver avec une entente qui est négociée. Bergeron (Patrice) : Très bien. Maintenant, puisqu'on en arrive, donc, au déconfinement, et il y a déjà des gens qui pensent au retour à l'école, dans les collèges et universités, notamment, il y a beaucoup d'étudiants qui se sont habitués à faire du. de suivre des cours de façon virtuelle, à distance, est-ce qu'un retour en classe sera facultatif ou obligatoire?"
202105251q,2021-05-25,193,"Notre objectif, c'est vraiment d'arriver avec une entente qui est négociée. Bergeron (Patrice) : Très bien. Maintenant, puisqu'on en arrive, donc, au déconfinement, et il y a déjà des gens qui pensent au retour à l'école, dans les collèges et universités, notamment, il y a beaucoup d'étudiants qui se sont habitués à faire du. de suivre des cours de façon virtuelle, à distance, est-ce qu'un retour en classe sera facultatif ou obligatoire? Ou est-ce qu'il n'y aura pas."
202105251q,2021-05-25,194,"Bergeron (Patrice) : Très bien. Maintenant, puisqu'on en arrive, donc, au déconfinement, et il y a déjà des gens qui pensent au retour à l'école, dans les collèges et universités, notamment, il y a beaucoup d'étudiants qui se sont habitués à faire du. de suivre des cours de façon virtuelle, à distance, est-ce qu'un retour en classe sera facultatif ou obligatoire? Ou est-ce qu'il n'y aura pas. on n'acceptera pas des formules hybrides qui pourraient dépanner beaucoup des étudiants, par exemple, au collégial ou à l'université?"
202105251q,2021-05-25,195,"Maintenant, puisqu'on en arrive, donc, au déconfinement, et il y a déjà des gens qui pensent au retour à l'école, dans les collèges et universités, notamment, il y a beaucoup d'étudiants qui se sont habitués à faire du. de suivre des cours de façon virtuelle, à distance, est-ce qu'un retour en classe sera facultatif ou obligatoire? Ou est-ce qu'il n'y aura pas. on n'acceptera pas des formules hybrides qui pourraient dépanner beaucoup des étudiants, par exemple, au collégial ou à l'université? M. Legault : Bien, je peux vous dire que l'objectif, là, c'est que tout le monde dans les cégeps et les universités retourne en classe."
202105251q,2021-05-25,196,"de suivre des cours de façon virtuelle, à distance, est-ce qu'un retour en classe sera facultatif ou obligatoire? Ou est-ce qu'il n'y aura pas. on n'acceptera pas des formules hybrides qui pourraient dépanner beaucoup des étudiants, par exemple, au collégial ou à l'université? M. Legault : Bien, je peux vous dire que l'objectif, là, c'est que tout le monde dans les cégeps et les universités retourne en classe. Donc, évidemment, on attend le O. de la Santé publique pour ce qui est de la distance entre les étudiants, là."
202105251q,2021-05-25,197,"Ou est-ce qu'il n'y aura pas. on n'acceptera pas des formules hybrides qui pourraient dépanner beaucoup des étudiants, par exemple, au collégial ou à l'université? M. Legault : Bien, je peux vous dire que l'objectif, là, c'est que tout le monde dans les cégeps et les universités retourne en classe. Donc, évidemment, on attend le O. de la Santé publique pour ce qui est de la distance entre les étudiants, là. Mais, moi, le message que je veux envoyer aux étudiants, là, entre autres ceux qui ont besoin de déménager pour aller au cégep ou à l'université, là : Trouvez-vous un appartement, là, ça va être présentiel."
202105251q,2021-05-25,198,"on n'acceptera pas des formules hybrides qui pourraient dépanner beaucoup des étudiants, par exemple, au collégial ou à l'université? M. Legault : Bien, je peux vous dire que l'objectif, là, c'est que tout le monde dans les cégeps et les universités retourne en classe. Donc, évidemment, on attend le O. de la Santé publique pour ce qui est de la distance entre les étudiants, là. Mais, moi, le message que je veux envoyer aux étudiants, là, entre autres ceux qui ont besoin de déménager pour aller au cégep ou à l'université, là : Trouvez-vous un appartement, là, ça va être présentiel. Le Modérateur : Olivier Bossé, Le Soleil."
202105251q,2021-05-25,199,"M. Legault : Bien, je peux vous dire que l'objectif, là, c'est que tout le monde dans les cégeps et les universités retourne en classe. Donc, évidemment, on attend le O. de la Santé publique pour ce qui est de la distance entre les étudiants, là. Mais, moi, le message que je veux envoyer aux étudiants, là, entre autres ceux qui ont besoin de déménager pour aller au cégep ou à l'université, là : Trouvez-vous un appartement, là, ça va être présentiel. Le Modérateur : Olivier Bossé, Le Soleil. Bossé (Olivier) : Bonjour."
202105251q,2021-05-25,200,"Donc, évidemment, on attend le O. de la Santé publique pour ce qui est de la distance entre les étudiants, là. Mais, moi, le message que je veux envoyer aux étudiants, là, entre autres ceux qui ont besoin de déménager pour aller au cégep ou à l'université, là : Trouvez-vous un appartement, là, ça va être présentiel. Le Modérateur : Olivier Bossé, Le Soleil. Bossé (Olivier) : Bonjour. Sur les petits partys qu'on a vus en fin de semaine, dans les parcs, est-ce qu'il y a une forme de tolérance en se disant : Bien, ces jeunes-là, on les aime quand même mieux dehors que dans les sous-sols ou dans les appartements?"
202105251q,2021-05-25,201,"Mais, moi, le message que je veux envoyer aux étudiants, là, entre autres ceux qui ont besoin de déménager pour aller au cégep ou à l'université, là : Trouvez-vous un appartement, là, ça va être présentiel. Le Modérateur : Olivier Bossé, Le Soleil. Bossé (Olivier) : Bonjour. Sur les petits partys qu'on a vus en fin de semaine, dans les parcs, est-ce qu'il y a une forme de tolérance en se disant : Bien, ces jeunes-là, on les aime quand même mieux dehors que dans les sous-sols ou dans les appartements? M. Legault : Bien, on les aime mieux en petits groupes et puis qui respectent les consignes."
202105251q,2021-05-25,202,"Le Modérateur : Olivier Bossé, Le Soleil. Bossé (Olivier) : Bonjour. Sur les petits partys qu'on a vus en fin de semaine, dans les parcs, est-ce qu'il y a une forme de tolérance en se disant : Bien, ces jeunes-là, on les aime quand même mieux dehors que dans les sous-sols ou dans les appartements? M. Legault : Bien, on les aime mieux en petits groupes et puis qui respectent les consignes. Donc, on ne veut pas choisir, là."
