doc_ID,date,sentence_id,context
202012081q,2020-12-08,172,"Moi, je pense que, dans le cas des deux petites entreprises dans lesquelles Pierre a des investissements, on peut éviter le conflit d'intérêts. On a juste à s'assurer que Pierre ne soit pas impliqué ni d'un bord ni de l'autre dans toutes les transactions avec le gouvernement. Dans le cas de Québecor, bien là, je ne veux pas revenir dans tout le débat, là, mais ils ont des. Lacroix (Louis) :. qu'est-ce que vous proposez pour qu'on change."
202012081q,2020-12-08,173,"On a juste à s'assurer que Pierre ne soit pas impliqué ni d'un bord ni de l'autre dans toutes les transactions avec le gouvernement. Dans le cas de Québecor, bien là, je ne veux pas revenir dans tout le débat, là, mais ils ont des. Lacroix (Louis) :. qu'est-ce que vous proposez pour qu'on change. Qu'est-ce qui serait acceptable pour convaincre des gens d'affaires, comme vous dites, à venir donner leur expertise, finalement, au gouvernement, en faire profiter l'ensemble de la population?"
202012081q,2020-12-08,174,"Dans le cas de Québecor, bien là, je ne veux pas revenir dans tout le débat, là, mais ils ont des. Lacroix (Louis) :. qu'est-ce que vous proposez pour qu'on change. Qu'est-ce qui serait acceptable pour convaincre des gens d'affaires, comme vous dites, à venir donner leur expertise, finalement, au gouvernement, en faire profiter l'ensemble de la population? Qu'est-ce qu'il faudrait transformer dans le code?"
202012081q,2020-12-08,175,"Lacroix (Louis) :. qu'est-ce que vous proposez pour qu'on change. Qu'est-ce qui serait acceptable pour convaincre des gens d'affaires, comme vous dites, à venir donner leur expertise, finalement, au gouvernement, en faire profiter l'ensemble de la population? Qu'est-ce qu'il faudrait transformer dans le code? M. Legault : Bien, il faudrait être capable."
202012081q,2020-12-08,176,"qu'est-ce que vous proposez pour qu'on change. Qu'est-ce qui serait acceptable pour convaincre des gens d'affaires, comme vous dites, à venir donner leur expertise, finalement, au gouvernement, en faire profiter l'ensemble de la population? Qu'est-ce qu'il faudrait transformer dans le code? M. Legault : Bien, il faudrait être capable. Quand quelqu'un détient des actions en bourse, on peut les mettre dans un fidéicommis dans droit de regard, fiducie sans droit de regard."
202012081q,2020-12-08,177,"Qu'est-ce qui serait acceptable pour convaincre des gens d'affaires, comme vous dites, à venir donner leur expertise, finalement, au gouvernement, en faire profiter l'ensemble de la population? Qu'est-ce qu'il faudrait transformer dans le code? M. Legault : Bien, il faudrait être capable. Quand quelqu'un détient des actions en bourse, on peut les mettre dans un fidéicommis dans droit de regard, fiducie sans droit de regard. Puis là, bien, il y a quelqu'un qui peut décider, selon l'évolution de la bourse, est-ce que je les vends, est-ce que je les garde."
202012081q,2020-12-08,178,"Qu'est-ce qu'il faudrait transformer dans le code? M. Legault : Bien, il faudrait être capable. Quand quelqu'un détient des actions en bourse, on peut les mettre dans un fidéicommis dans droit de regard, fiducie sans droit de regard. Puis là, bien, il y a quelqu'un qui peut décider, selon l'évolution de la bourse, est-ce que je les vends, est-ce que je les garde. Quand qu'il n'y a pas de marché, quand ce n'est pas coté en bourse, est-ce qu'on ne devrait pas mettre, justement, ces actions-là sous la surveillance de quelqu'un au gouvernement qui s'assure qu'il n'y a pas d'influence, qu'il n'y a pas de conflit d'intérêts, c'est-à-dire qu'il n'y a personne au gouvernement, puis surtout la personne concernée, qui viennent avantager cette entreprise-là?"
202012081q,2020-12-08,179,"M. Legault : Bien, il faudrait être capable. Quand quelqu'un détient des actions en bourse, on peut les mettre dans un fidéicommis dans droit de regard, fiducie sans droit de regard. Puis là, bien, il y a quelqu'un qui peut décider, selon l'évolution de la bourse, est-ce que je les vends, est-ce que je les garde. Quand qu'il n'y a pas de marché, quand ce n'est pas coté en bourse, est-ce qu'on ne devrait pas mettre, justement, ces actions-là sous la surveillance de quelqu'un au gouvernement qui s'assure qu'il n'y a pas d'influence, qu'il n'y a pas de conflit d'intérêts, c'est-à-dire qu'il n'y a personne au gouvernement, puis surtout la personne concernée, qui viennent avantager cette entreprise-là? M. Lacroix (Louis) : Est-ce que cette personne-là pourrait être la Commissaire à l'éthique elle-même?"
202012081q,2020-12-08,180,"Quand quelqu'un détient des actions en bourse, on peut les mettre dans un fidéicommis dans droit de regard, fiducie sans droit de regard. Puis là, bien, il y a quelqu'un qui peut décider, selon l'évolution de la bourse, est-ce que je les vends, est-ce que je les garde. Quand qu'il n'y a pas de marché, quand ce n'est pas coté en bourse, est-ce qu'on ne devrait pas mettre, justement, ces actions-là sous la surveillance de quelqu'un au gouvernement qui s'assure qu'il n'y a pas d'influence, qu'il n'y a pas de conflit d'intérêts, c'est-à-dire qu'il n'y a personne au gouvernement, puis surtout la personne concernée, qui viennent avantager cette entreprise-là? M. Lacroix (Louis) : Est-ce que cette personne-là pourrait être la Commissaire à l'éthique elle-même? M. Legault : Bien, écoutez, moi, je suis ouvert à regarder comment on peut gérer ça."
202012081q,2020-12-08,181,"Puis là, bien, il y a quelqu'un qui peut décider, selon l'évolution de la bourse, est-ce que je les vends, est-ce que je les garde. Quand qu'il n'y a pas de marché, quand ce n'est pas coté en bourse, est-ce qu'on ne devrait pas mettre, justement, ces actions-là sous la surveillance de quelqu'un au gouvernement qui s'assure qu'il n'y a pas d'influence, qu'il n'y a pas de conflit d'intérêts, c'est-à-dire qu'il n'y a personne au gouvernement, puis surtout la personne concernée, qui viennent avantager cette entreprise-là? M. Lacroix (Louis) : Est-ce que cette personne-là pourrait être la Commissaire à l'éthique elle-même? M. Legault : Bien, écoutez, moi, je suis ouvert à regarder comment on peut gérer ça. Le Modérateur : Tommy Chouinard, LaPresse."
202012081q,2020-12-08,182,"Quand qu'il n'y a pas de marché, quand ce n'est pas coté en bourse, est-ce qu'on ne devrait pas mettre, justement, ces actions-là sous la surveillance de quelqu'un au gouvernement qui s'assure qu'il n'y a pas d'influence, qu'il n'y a pas de conflit d'intérêts, c'est-à-dire qu'il n'y a personne au gouvernement, puis surtout la personne concernée, qui viennent avantager cette entreprise-là? M. Lacroix (Louis) : Est-ce que cette personne-là pourrait être la Commissaire à l'éthique elle-même? M. Legault : Bien, écoutez, moi, je suis ouvert à regarder comment on peut gérer ça. Le Modérateur : Tommy Chouinard, LaPresse. le premier ministre."
202012081q,2020-12-08,183,"M. Lacroix (Louis) : Est-ce que cette personne-là pourrait être la Commissaire à l'éthique elle-même? M. Legault : Bien, écoutez, moi, je suis ouvert à regarder comment on peut gérer ça. Le Modérateur : Tommy Chouinard, LaPresse. le premier ministre. Est-ce que votre ministre a commis quelque faute que ce soit, selon vous, à la lecture du rapport?"
202012081q,2020-12-08,184,"M. Legault : Bien, écoutez, moi, je suis ouvert à regarder comment on peut gérer ça. Le Modérateur : Tommy Chouinard, LaPresse. le premier ministre. Est-ce que votre ministre a commis quelque faute que ce soit, selon vous, à la lecture du rapport? M. Bien, écoutez, il n'a pas respecté le code, qui dit : Vous avez un certain temps pour vendre vos intérêts dans des placements privés."
202012081q,2020-12-08,185,"Le Modérateur : Tommy Chouinard, LaPresse. le premier ministre. Est-ce que votre ministre a commis quelque faute que ce soit, selon vous, à la lecture du rapport? M. Bien, écoutez, il n'a pas respecté le code, qui dit : Vous avez un certain temps pour vendre vos intérêts dans des placements privés. Donc, il n'a pas été capable de respecter le code."
202012081q,2020-12-08,186,"le premier ministre. Est-ce que votre ministre a commis quelque faute que ce soit, selon vous, à la lecture du rapport? M. Bien, écoutez, il n'a pas respecté le code, qui dit : Vous avez un certain temps pour vendre vos intérêts dans des placements privés. Donc, il n'a pas été capable de respecter le code. Est-ce que l'esprit du code a été respecté?"
202012081q,2020-12-08,187,"Est-ce que votre ministre a commis quelque faute que ce soit, selon vous, à la lecture du rapport? M. Bien, écoutez, il n'a pas respecté le code, qui dit : Vous avez un certain temps pour vendre vos intérêts dans des placements privés. Donc, il n'a pas été capable de respecter le code. Est-ce que l'esprit du code a été respecté? Moi, je pense que oui."
202012081q,2020-12-08,188,"M. Bien, écoutez, il n'a pas respecté le code, qui dit : Vous avez un certain temps pour vendre vos intérêts dans des placements privés. Donc, il n'a pas été capable de respecter le code. Est-ce que l'esprit du code a été respecté? Moi, je pense que oui. Mais, de façon technique, bien, il n'a pas réussi à vendre ses actions."
202012081q,2020-12-08,189,"Donc, il n'a pas été capable de respecter le code. Est-ce que l'esprit du code a été respecté? Moi, je pense que oui. Mais, de façon technique, bien, il n'a pas réussi à vendre ses actions. Il voulait les vendre, puis il n'a pas réussi à les vendre."
202012081q,2020-12-08,190,"Est-ce que l'esprit du code a été respecté? Moi, je pense que oui. Mais, de façon technique, bien, il n'a pas réussi à vendre ses actions. Il voulait les vendre, puis il n'a pas réussi à les vendre. Donc, comme on dit : À l'impossible, nul n'est tenu."
202012081q,2020-12-08,191,"Moi, je pense que oui. Mais, de façon technique, bien, il n'a pas réussi à vendre ses actions. Il voulait les vendre, puis il n'a pas réussi à les vendre. Donc, comme on dit : À l'impossible, nul n'est tenu. Chouinard (Tommy) :"
202012081q,2020-12-08,192,"Mais, de façon technique, bien, il n'a pas réussi à vendre ses actions. Il voulait les vendre, puis il n'a pas réussi à les vendre. Donc, comme on dit : À l'impossible, nul n'est tenu. Chouinard (Tommy) : Vous avez décidé."
202012081q,2020-12-08,193,"Il voulait les vendre, puis il n'a pas réussi à les vendre. Donc, comme on dit : À l'impossible, nul n'est tenu. Chouinard (Tommy) : Vous avez décidé. Bien, vous vous êtes forcé de remplacer votre général chargé de diriger la campagne de vaccination, là."
202012081q,2020-12-08,194,"Donc, comme on dit : À l'impossible, nul n'est tenu. Chouinard (Tommy) : Vous avez décidé. Bien, vous vous êtes forcé de remplacer votre général chargé de diriger la campagne de vaccination, là. Pour être bien clair, là, est-ce qu'on parle de la COVID, là, puis on parle d'un congé?"
202012081q,2020-12-08,195,"Chouinard (Tommy) : Vous avez décidé. Bien, vous vous êtes forcé de remplacer votre général chargé de diriger la campagne de vaccination, là. Pour être bien clair, là, est-ce qu'on parle de la COVID, là, puis on parle d'un congé? M. Legault : Non, non, non, on parle."
202012081q,2020-12-08,196,"Vous avez décidé. Bien, vous vous êtes forcé de remplacer votre général chargé de diriger la campagne de vaccination, là. Pour être bien clair, là, est-ce qu'on parle de la COVID, là, puis on parle d'un congé? M. Legault : Non, non, non, on parle. Est-ce qu'on parle d'une absence prolongée, là?"
202012081q,2020-12-08,197,"Bien, vous vous êtes forcé de remplacer votre général chargé de diriger la campagne de vaccination, là. Pour être bien clair, là, est-ce qu'on parle de la COVID, là, puis on parle d'un congé? M. Legault : Non, non, non, on parle. Est-ce qu'on parle d'une absence prolongée, là? M. Legault : Bien, on parle de problèmes de santé."
202012081q,2020-12-08,198,"Pour être bien clair, là, est-ce qu'on parle de la COVID, là, puis on parle d'un congé? M. Legault : Non, non, non, on parle. Est-ce qu'on parle d'une absence prolongée, là? M. Legault : Bien, on parle de problèmes de santé. Donc, à partir du moment où il a des problèmes de santé, là."
202012081q,2020-12-08,199,"M. Legault : Non, non, non, on parle. Est-ce qu'on parle d'une absence prolongée, là? M. Legault : Bien, on parle de problèmes de santé. Donc, à partir du moment où il a des problèmes de santé, là. je pense c'est lui-même, puis il nous a demandé de le remplacer."
202012081q,2020-12-08,200,"Est-ce qu'on parle d'une absence prolongée, là? M. Legault : Bien, on parle de problèmes de santé. Donc, à partir du moment où il a des problèmes de santé, là. je pense c'est lui-même, puis il nous a demandé de le remplacer. je veux dire, est-ce que c'est."
202012081q,2020-12-08,201,"M. Legault : Bien, on parle de problèmes de santé. Donc, à partir du moment où il a des problèmes de santé, là. je pense c'est lui-même, puis il nous a demandé de le remplacer. je veux dire, est-ce que c'est. Legault : Il va y avoir quelqu'un d'autre qui va être nommé."
202012081q,2020-12-08,202,"Donc, à partir du moment où il a des problèmes de santé, là. je pense c'est lui-même, puis il nous a demandé de le remplacer. je veux dire, est-ce que c'est. Legault : Il va y avoir quelqu'un d'autre qui va être nommé. Mais je vous rappelle que le vrai général, là, il s'appelle Christian Dubé, là."
202012081q,2020-12-08,203,"je pense c'est lui-même, puis il nous a demandé de le remplacer. je veux dire, est-ce que c'est. Legault : Il va y avoir quelqu'un d'autre qui va être nommé. Mais je vous rappelle que le vrai général, là, il s'appelle Christian Dubé, là. Mais il va avoir quelqu'un qui va le remplacer, là, pour être responsable dans le quotidien de la distribution des vaccins partout, dans toutes les régions du Québec."
202012081q,2020-12-08,204,"je veux dire, est-ce que c'est. Legault : Il va y avoir quelqu'un d'autre qui va être nommé. Mais je vous rappelle que le vrai général, là, il s'appelle Christian Dubé, là. Mais il va avoir quelqu'un qui va le remplacer, là, pour être responsable dans le quotidien de la distribution des vaccins partout, dans toutes les régions du Québec. Le Modérateur : Patrice Bergeron, LaPresse canadienne."
202012081q,2020-12-08,205,"Legault : Il va y avoir quelqu'un d'autre qui va être nommé. Mais je vous rappelle que le vrai général, là, il s'appelle Christian Dubé, là. Mais il va avoir quelqu'un qui va le remplacer, là, pour être responsable dans le quotidien de la distribution des vaccins partout, dans toutes les régions du Québec. Le Modérateur : Patrice Bergeron, LaPresse canadienne. Bergeron (Patrice) : Bonjour à vous, messieurs."
202012081q,2020-12-08,206,"Mais je vous rappelle que le vrai général, là, il s'appelle Christian Dubé, là. Mais il va avoir quelqu'un qui va le remplacer, là, pour être responsable dans le quotidien de la distribution des vaccins partout, dans toutes les régions du Québec. Le Modérateur : Patrice Bergeron, LaPresse canadienne. Bergeron (Patrice) : Bonjour à vous, messieurs. Legault, pourquoi vous jugez que c'est important pour vous aujourd'hui d'être là pour défendre votre ministre, qui aurait très bien pu se défendre tout seul, par exemple?"
202012081q,2020-12-08,207,"Mais il va avoir quelqu'un qui va le remplacer, là, pour être responsable dans le quotidien de la distribution des vaccins partout, dans toutes les régions du Québec. Le Modérateur : Patrice Bergeron, LaPresse canadienne. Bergeron (Patrice) : Bonjour à vous, messieurs. Legault, pourquoi vous jugez que c'est important pour vous aujourd'hui d'être là pour défendre votre ministre, qui aurait très bien pu se défendre tout seul, par exemple? M. Legault : Bien, je pense que c'est important que tous les Québécois comprennent, là, que moi, j'ai 100 % confiance en Pierre Fitzgibbon, qu'il a respecté les règles, l'esprit des règles, mais effectivement les règles, je pense, doivent être modifiées."
202012081q,2020-12-08,208,"Le Modérateur : Patrice Bergeron, LaPresse canadienne. Bergeron (Patrice) : Bonjour à vous, messieurs. Legault, pourquoi vous jugez que c'est important pour vous aujourd'hui d'être là pour défendre votre ministre, qui aurait très bien pu se défendre tout seul, par exemple? M. Legault : Bien, je pense que c'est important que tous les Québécois comprennent, là, que moi, j'ai 100 % confiance en Pierre Fitzgibbon, qu'il a respecté les règles, l'esprit des règles, mais effectivement les règles, je pense, doivent être modifiées. On ne devrait pas être obligés au Québec de dire à quelqu'un qui a des placements dans des entreprises privées :"
202012081q,2020-12-08,209,"Bergeron (Patrice) : Bonjour à vous, messieurs. Legault, pourquoi vous jugez que c'est important pour vous aujourd'hui d'être là pour défendre votre ministre, qui aurait très bien pu se défendre tout seul, par exemple? M. Legault : Bien, je pense que c'est important que tous les Québécois comprennent, là, que moi, j'ai 100 % confiance en Pierre Fitzgibbon, qu'il a respecté les règles, l'esprit des règles, mais effectivement les règles, je pense, doivent être modifiées. On ne devrait pas être obligés au Québec de dire à quelqu'un qui a des placements dans des entreprises privées : Tu ne peux pas faire de la politique."
202012081q,2020-12-08,210,"Legault, pourquoi vous jugez que c'est important pour vous aujourd'hui d'être là pour défendre votre ministre, qui aurait très bien pu se défendre tout seul, par exemple? M. Legault : Bien, je pense que c'est important que tous les Québécois comprennent, là, que moi, j'ai 100 % confiance en Pierre Fitzgibbon, qu'il a respecté les règles, l'esprit des règles, mais effectivement les règles, je pense, doivent être modifiées. On ne devrait pas être obligés au Québec de dire à quelqu'un qui a des placements dans des entreprises privées : Tu ne peux pas faire de la politique. Moi, je pense, c'est souhaitable d'avoir un ministre de l'Économie qui est habitué d'investir dans des entreprises, dans plusieurs entreprises."
202012081q,2020-12-08,211,"M. Legault : Bien, je pense que c'est important que tous les Québécois comprennent, là, que moi, j'ai 100 % confiance en Pierre Fitzgibbon, qu'il a respecté les règles, l'esprit des règles, mais effectivement les règles, je pense, doivent être modifiées. On ne devrait pas être obligés au Québec de dire à quelqu'un qui a des placements dans des entreprises privées : Tu ne peux pas faire de la politique. Moi, je pense, c'est souhaitable d'avoir un ministre de l'Économie qui est habitué d'investir dans des entreprises, dans plusieurs entreprises. Fitzgibbon, on dit, donc, que vous n'avez pas pu vendre les actions dans vos entreprises parce qu'il n'y a pas de marché pour ça."
202012081q,2020-12-08,212,"On ne devrait pas être obligés au Québec de dire à quelqu'un qui a des placements dans des entreprises privées : Tu ne peux pas faire de la politique. Moi, je pense, c'est souhaitable d'avoir un ministre de l'Économie qui est habitué d'investir dans des entreprises, dans plusieurs entreprises. Fitzgibbon, on dit, donc, que vous n'avez pas pu vendre les actions dans vos entreprises parce qu'il n'y a pas de marché pour ça. Mais c'est-u. Le problème, ce n'est pas plutôt que vous avez tenté de les vendre, mais vous n'avez pas eu votre prix, dans le fond?"
202012081q,2020-12-08,213,"Tu ne peux pas faire de la politique. Moi, je pense, c'est souhaitable d'avoir un ministre de l'Économie qui est habitué d'investir dans des entreprises, dans plusieurs entreprises. Fitzgibbon, on dit, donc, que vous n'avez pas pu vendre les actions dans vos entreprises parce qu'il n'y a pas de marché pour ça. Mais c'est-u. Le problème, ce n'est pas plutôt que vous avez tenté de les vendre, mais vous n'avez pas eu votre prix, dans le fond? C'est que, dans le fond, il aurait fallu que vous les donniez moins cher, puis vous ne vouliez pas perdre de l'argent dessus?"
202012081q,2020-12-08,214,"Moi, je pense, c'est souhaitable d'avoir un ministre de l'Économie qui est habitué d'investir dans des entreprises, dans plusieurs entreprises. Fitzgibbon, on dit, donc, que vous n'avez pas pu vendre les actions dans vos entreprises parce qu'il n'y a pas de marché pour ça. Mais c'est-u. Le problème, ce n'est pas plutôt que vous avez tenté de les vendre, mais vous n'avez pas eu votre prix, dans le fond? C'est que, dans le fond, il aurait fallu que vous les donniez moins cher, puis vous ne vouliez pas perdre de l'argent dessus? M. Fitzgibbon : Bien, écoutez, il y a une question de nuance là-dedans."
202012081q,2020-12-08,215,"Fitzgibbon, on dit, donc, que vous n'avez pas pu vendre les actions dans vos entreprises parce qu'il n'y a pas de marché pour ça. Mais c'est-u. Le problème, ce n'est pas plutôt que vous avez tenté de les vendre, mais vous n'avez pas eu votre prix, dans le fond? C'est que, dans le fond, il aurait fallu que vous les donniez moins cher, puis vous ne vouliez pas perdre de l'argent dessus? M. Fitzgibbon : Bien, écoutez, il y a une question de nuance là-dedans. Comme j'ai dit tantôt, j'avais 13 entreprises privées, pour des petits montants, mais"
202012081q,2020-12-08,216,"Mais c'est-u. Le problème, ce n'est pas plutôt que vous avez tenté de les vendre, mais vous n'avez pas eu votre prix, dans le fond? C'est que, dans le fond, il aurait fallu que vous les donniez moins cher, puis vous ne vouliez pas perdre de l'argent dessus? M. Fitzgibbon : Bien, écoutez, il y a une question de nuance là-dedans. Comme j'ai dit tantôt, j'avais 13 entreprises privées, pour des petits montants, mais quand même."
202012081q,2020-12-08,217,"C'est que, dans le fond, il aurait fallu que vous les donniez moins cher, puis vous ne vouliez pas perdre de l'argent dessus? M. Fitzgibbon : Bien, écoutez, il y a une question de nuance là-dedans. Comme j'ai dit tantôt, j'avais 13 entreprises privées, pour des petits montants, mais quand même. J'ai fait un effort, puis j'ai réussi à en vendre 11 sur 13."
202012081q,2020-12-08,218,"M. Fitzgibbon : Bien, écoutez, il y a une question de nuance là-dedans. Comme j'ai dit tantôt, j'avais 13 entreprises privées, pour des petits montants, mais quand même. J'ai fait un effort, puis j'ai réussi à en vendre 11 sur 13. C'est toujours une question de jugement, si on paie 1 $ pour quelque chose puis on pense que ça en vaut trois, puis on se fait offrir un, bien, il y a eu une question."
202012081q,2020-12-08,219,"Comme j'ai dit tantôt, j'avais 13 entreprises privées, pour des petits montants, mais quand même. J'ai fait un effort, puis j'ai réussi à en vendre 11 sur 13. C'est toujours une question de jugement, si on paie 1 $ pour quelque chose puis on pense que ça en vaut trois, puis on se fait offrir un, bien, il y a eu une question. je n'ai pas eu d'offre pour la compagnie en question par contre, mais il y avait une question aussi de jugement."
202012081q,2020-12-08,220,"quand même. J'ai fait un effort, puis j'ai réussi à en vendre 11 sur 13. C'est toujours une question de jugement, si on paie 1 $ pour quelque chose puis on pense que ça en vaut trois, puis on se fait offrir un, bien, il y a eu une question. je n'ai pas eu d'offre pour la compagnie en question par contre, mais il y avait une question aussi de jugement. Puis, bon, dans les 11 que j'ai vendues, bien, je n'ai pas vendu nécessairement au prix que je voulais vendre."
202012081q,2020-12-08,221,"J'ai fait un effort, puis j'ai réussi à en vendre 11 sur 13. C'est toujours une question de jugement, si on paie 1 $ pour quelque chose puis on pense que ça en vaut trois, puis on se fait offrir un, bien, il y a eu une question. je n'ai pas eu d'offre pour la compagnie en question par contre, mais il y avait une question aussi de jugement. Puis, bon, dans les 11 que j'ai vendues, bien, je n'ai pas vendu nécessairement au prix que je voulais vendre. Mais ça étant dit, je suis venu en politique avec la connaissance qu'il fallait que ça, ça se fasse."
202012081q,2020-12-08,222,"C'est toujours une question de jugement, si on paie 1 $ pour quelque chose puis on pense que ça en vaut trois, puis on se fait offrir un, bien, il y a eu une question. je n'ai pas eu d'offre pour la compagnie en question par contre, mais il y avait une question aussi de jugement. Puis, bon, dans les 11 que j'ai vendues, bien, je n'ai pas vendu nécessairement au prix que je voulais vendre. Mais ça étant dit, je suis venu en politique avec la connaissance qu'il fallait que ça, ça se fasse. Dans le cas de la compagnie en question, il n'y avait pas de marché puis c'est une petite société, très petite, là, les revenus sont moins que 10 millions par année, là."
202012081q,2020-12-08,223,"je n'ai pas eu d'offre pour la compagnie en question par contre, mais il y avait une question aussi de jugement. Puis, bon, dans les 11 que j'ai vendues, bien, je n'ai pas vendu nécessairement au prix que je voulais vendre. Mais ça étant dit, je suis venu en politique avec la connaissance qu'il fallait que ça, ça se fasse. Dans le cas de la compagnie en question, il n'y avait pas de marché puis c'est une petite société, très petite, là, les revenus sont moins que 10 millions par année, là. C'est une compagnie de technologie, donc la valeur est dans le futur, donc il n'y a pas de marché pour ces entreprises-là."
202012081q,2020-12-08,224,"Puis, bon, dans les 11 que j'ai vendues, bien, je n'ai pas vendu nécessairement au prix que je voulais vendre. Mais ça étant dit, je suis venu en politique avec la connaissance qu'il fallait que ça, ça se fasse. Dans le cas de la compagnie en question, il n'y avait pas de marché puis c'est une petite société, très petite, là, les revenus sont moins que 10 millions par année, là. C'est une compagnie de technologie, donc la valeur est dans le futur, donc il n'y a pas de marché pour ces entreprises-là. Bergeron (Patrice) : Mais pour les deux petites, là, justement, restantes, là, c'est que vous n'aviez pas votre prix pour ça?"
202012081q,2020-12-08,225,"Mais ça étant dit, je suis venu en politique avec la connaissance qu'il fallait que ça, ça se fasse. Dans le cas de la compagnie en question, il n'y avait pas de marché puis c'est une petite société, très petite, là, les revenus sont moins que 10 millions par année, là. C'est une compagnie de technologie, donc la valeur est dans le futur, donc il n'y a pas de marché pour ces entreprises-là. Bergeron (Patrice) : Mais pour les deux petites, là, justement, restantes, là, c'est que vous n'aviez pas votre prix pour ça? M. Fitzgibbon : Bien, en fait, je n'ai même pas eu d'offre."
202012081q,2020-12-08,226,"Dans le cas de la compagnie en question, il n'y avait pas de marché puis c'est une petite société, très petite, là, les revenus sont moins que 10 millions par année, là. C'est une compagnie de technologie, donc la valeur est dans le futur, donc il n'y a pas de marché pour ces entreprises-là. Bergeron (Patrice) : Mais pour les deux petites, là, justement, restantes, là, c'est que vous n'aviez pas votre prix pour ça? M. Fitzgibbon : Bien, en fait, je n'ai même pas eu d'offre. À un moment donné, quand même je serais allé vous voir, je vais vous vendre ça, vous allez dire : Bien, là, moi, je ne connais pas ça."
202012081q,2020-12-08,227,"C'est une compagnie de technologie, donc la valeur est dans le futur, donc il n'y a pas de marché pour ces entreprises-là. Bergeron (Patrice) : Mais pour les deux petites, là, justement, restantes, là, c'est que vous n'aviez pas votre prix pour ça? M. Fitzgibbon : Bien, en fait, je n'ai même pas eu d'offre. À un moment donné, quand même je serais allé vous voir, je vais vous vendre ça, vous allez dire : Bien, là, moi, je ne connais pas ça. C'est très petit, là, si j'avais eu une entreprise d'envergure, privée, bien, il y a du monde, il y a un marché qui existe."
202012081q,2020-12-08,228,"Bergeron (Patrice) : Mais pour les deux petites, là, justement, restantes, là, c'est que vous n'aviez pas votre prix pour ça? M. Fitzgibbon : Bien, en fait, je n'ai même pas eu d'offre. À un moment donné, quand même je serais allé vous voir, je vais vous vendre ça, vous allez dire : Bien, là, moi, je ne connais pas ça. C'est très petit, là, si j'avais eu une entreprise d'envergure, privée, bien, il y a du monde, il y a un marché qui existe. Alors, ce n'est pas de la mauvaise volonté, c'est juste la réalité du marché dans lequel j'étais."
202012081q,2020-12-08,229,"M. Fitzgibbon : Bien, en fait, je n'ai même pas eu d'offre. À un moment donné, quand même je serais allé vous voir, je vais vous vendre ça, vous allez dire : Bien, là, moi, je ne connais pas ça. C'est très petit, là, si j'avais eu une entreprise d'envergure, privée, bien, il y a du monde, il y a un marché qui existe. Alors, ce n'est pas de la mauvaise volonté, c'est juste la réalité du marché dans lequel j'étais. Le Modérateur : Mylène Crête, Le Devoir."
202012081q,2020-12-08,230,"À un moment donné, quand même je serais allé vous voir, je vais vous vendre ça, vous allez dire : Bien, là, moi, je ne connais pas ça. C'est très petit, là, si j'avais eu une entreprise d'envergure, privée, bien, il y a du monde, il y a un marché qui existe. Alors, ce n'est pas de la mauvaise volonté, c'est juste la réalité du marché dans lequel j'étais. Le Modérateur : Mylène Crête, Le Devoir. Mme Crête (Mylène) : M. Fitzgibbon,"
202012081q,2020-12-08,231,"C'est très petit, là, si j'avais eu une entreprise d'envergure, privée, bien, il y a du monde, il y a un marché qui existe. Alors, ce n'est pas de la mauvaise volonté, c'est juste la réalité du marché dans lequel j'étais. Le Modérateur : Mylène Crête, Le Devoir. Mme Crête (Mylène) : M. Fitzgibbon, avez-vous menacé de démissionner de votre poste de ministre de l'Économie?"
202012081q,2020-12-08,232,"Alors, ce n'est pas de la mauvaise volonté, c'est juste la réalité du marché dans lequel j'étais. Le Modérateur : Mylène Crête, Le Devoir. Mme Crête (Mylène) : M. Fitzgibbon, avez-vous menacé de démissionner de votre poste de ministre de l'Économie? M. Fitzgibbon :"
202012081q,2020-12-08,233,"Le Modérateur : Mylène Crête, Le Devoir. Mme Crête (Mylène) : M. Fitzgibbon, avez-vous menacé de démissionner de votre poste de ministre de l'Économie? M. Fitzgibbon : Non parce que… J'ai mentionné ça, la dernière fois."
202012081q,2020-12-08,234,"Mme Crête (Mylène) : M. Fitzgibbon, avez-vous menacé de démissionner de votre poste de ministre de l'Économie? M. Fitzgibbon : Non parce que… J'ai mentionné ça, la dernière fois. Écoutez, si ça avait été un temps normal, peut-être qu'il serait arrivé d'autres choses."
202012081q,2020-12-08,235,"avez-vous menacé de démissionner de votre poste de ministre de l'Économie? M. Fitzgibbon : Non parce que… J'ai mentionné ça, la dernière fois. Écoutez, si ça avait été un temps normal, peut-être qu'il serait arrivé d'autres choses. Je considère que je suis venu en politique pour aider le Québec."
202012081q,2020-12-08,236,"M. Fitzgibbon : Non parce que… J'ai mentionné ça, la dernière fois. Écoutez, si ça avait été un temps normal, peut-être qu'il serait arrivé d'autres choses. Je considère que je suis venu en politique pour aider le Québec. Je considère qu'en plein milieu d'une pandémie le rôle du ministre de l'Économie est important."
202012081q,2020-12-08,237,"Non parce que… J'ai mentionné ça, la dernière fois. Écoutez, si ça avait été un temps normal, peut-être qu'il serait arrivé d'autres choses. Je considère que je suis venu en politique pour aider le Québec. Je considère qu'en plein milieu d'une pandémie le rôle du ministre de l'Économie est important. Bon, avec toute humilité, je pense que je peux jouer un rôle."
